Baseline 100%T,,sample1,,sample2,,sample3,,sample4,,sample5,,sample6,,sample7,,sample8,,sample9,,sample10,,sample11,,sample12,,
Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,
869,0.08411623538,869,0.001906408463,869,0.002045347821,869,0.001839958015,869,0.001858077478,869,0.003713669255,869,0.004683341365,869,0.005831610877,869,0.006210622378,869,0.007341221441,869,0.007063820958,869,0.00696387887,869,0.007164338604,
868,0.08305215091,868,0.002352118492,868,0.002709974768,868,0.00188176136,868,0.00246797828,868,0.003590064123,868,0.005857663695,868,0.006777447183,868,0.008216457441,868,0.007644222584,868,0.007510854863,868,0.00734435441,868,0.007419947535,
867,0.08210583031,867,0.002268190961,867,0.001862107078,867,0.002059210557,867,0.002609753748,867,0.004678265192,867,0.005509317387,867,0.007064768113,867,0.007371393964,867,0.007120865863,867,0.00844093319,867,0.007601623423,867,0.007950467058,
866,0.08120319992,866,0.002713595517,866,0.002963443752,866,0.00394249009,866,0.003628068604,866,0.005078427959,866,0.00572867319,866,0.006596351974,866,0.007841200568,866,0.008509537205,866,0.008416361175,866,0.008494410664,866,0.008573108353,
865,0.08125591278,865,0.002019782551,865,0.002821005648,865,0.002002618508,865,0.003382116323,865,0.004473221954,865,0.004867279436,865,0.006495703012,865,0.007514621131,865,0.007548492867,865,0.008793066256,865,0.008504072204,865,0.007785326336,
864,0.08075901866,864,0.002776688896,864,0.002684057923,864,0.001843519392,864,0.002537362976,864,0.004352799617,864,0.00518474821,864,0.006536511704,864,0.007915271446,864,0.008217037655,864,0.00828383863,864,0.008910446428,864,0.00878857635,
863,0.08039790392,863,0.003162533976,863,0.00298445113,863,0.002332833363,863,0.003587036394,863,0.005344525911,863,0.005774026737,863,0.00690914318,863,0.007286648732,863,0.0081152739,863,0.008594969288,863,0.008635369129,863,0.008067144081,
862,0.07943377644,862,0.00343132182,862,0.003168479307,862,0.003196094185,862,0.004113152623,862,0.005309017375,862,0.006944598164,862,0.008435575292,862,0.008522287011,862,0.009065812454,862,0.0100771673,862,0.008815441281,862,0.00888056308,
861,0.08003997803,861,0.00200472516,861,0.002046284266,861,0.002298038686,861,0.003025817452,861,0.004025487695,861,0.005725551862,861,0.007105893455,861,0.008047234267,861,0.008313521743,861,0.008333154023,861,0.007851348259,861,0.007942583412,
860,0.07964922488,860,0.00220256974,860,0.002442752477,860,0.002895502141,860,0.003936403897,860,0.00531239761,860,0.005420714617,860,0.006949648727,860,0.008026270196,860,0.008561491966,860,0.008815995418,860,0.008512044325,860,0.009119128808,
859,0.07955323905,859,0.00225757435,859,0.002443793695,859,0.001998223597,859,0.003071254585,859,0.004521714058,859,0.005582886748,859,0.007236136124,859,0.008266873658,859,0.008768184111,859,0.008548475802,859,0.008577279747,859,0.008436921984,
858,0.0789219588,858,0.002352586947,858,0.002761083888,858,0.00255571981,858,0.003808557056,858,0.004759964067,858,0.006540558301,858,0.007718839683,858,0.008569913916,858,0.0088144904,858,0.009245718829,858,0.009496391751,858,0.009678250179,
857,0.07842028886,857,0.003482829081,857,0.003769257339,857,0.003185845912,857,0.004333347082,857,0.005138172302,857,0.006794459186,857,0.008068172261,857,0.008846508339,857,0.009358195588,857,0.009831481613,857,0.009415833279,857,0.009597844444,
856,0.07864708453,856,0.002312117489,856,0.002724900609,856,0.002722217469,856,0.003777874168,856,0.005239371676,856,0.007115419023,856,0.008333417587,856,0.008925824426,856,0.008544304408,856,0.008981898427,856,0.008898609318,856,0.009531238116,
855,0.07809862494,855,0.00275941682,855,0.003155832877,855,0.003337011905,855,0.003813988762,855,0.005525178742,855,0.007018464152,855,0.008116197772,855,0.009111938067,855,0.00960411597,855,0.009416336194,855,0.009972185828,855,0.009904357605,
854,0.07775840908,854,0.002812485676,854,0.003475131234,854,0.003293007612,854,0.003868022468,854,0.005393429659,854,0.007020437159,854,0.008673104458,854,0.009123940021,854,0.009635848925,854,0.01023483369,854,0.009730054066,854,0.009838392958,
853,0.07768213004,853,0.002933446085,853,0.003243192099,853,0.003109787125,853,0.003932537511,853,0.005625655409,853,0.007742002141,853,0.00851022359,853,0.008843733929,853,0.009504593909,853,0.009983495809,853,0.01041069161,853,0.009923161007,
852,0.07740692049,852,0.003322273726,852,0.003280096687,852,0.003385559889,852,0.004158285446,852,0.005692687351,852,0.007024567574,852,0.008626654744,852,0.009428848512,852,0.01038799621,852,0.01058579888,852,0.01028972492,852,0.009767990559,
851,0.07720579207,851,0.003272350412,851,0.002955859294,851,0.002645953558,851,0.004019818269,851,0.006145925727,851,0.007790070027,851,0.008865054697,851,0.009342167526,851,0.00969789084,851,0.01018071733,851,0.01005899347,851,0.009941699915,
850,0.07688839734,850,0.002850969555,850,0.003168583615,850,0.003465450369,850,0.0050764638,850,0.005958348513,850,0.007490312215,850,0.008618311025,850,0.009368617088,850,0.01027965266,850,0.01044630166,850,0.01043466106,850,0.01050363295,
849,0.07659735531,849,0.003496111138,849,0.003348854836,849,0.003301901976,849,0.004384699743,849,0.005954307038,849,0.007797765546,849,0.008893457241,849,0.01026178803,849,0.01068671048,849,0.0106244199,849,0.0102167055,849,0.01055015065,
848,0.07619929314,848,0.003186654299,848,0.003283878788,848,0.003391899634,848,0.00463129906,848,0.006581292488,848,0.007891256362,848,0.009167085402,848,0.009989032522,848,0.0104396455,848,0.0107090231,848,0.01079082955,848,0.01140865684,
847,0.07586139441,847,0.003410762176,847,0.004064261913,847,0.004288274329,847,0.005322879646,847,0.006420481019,847,0.008037187159,847,0.009505440481,847,0.01011547912,847,0.01056264341,847,0.01133220736,847,0.01099383365,847,0.01078448724,
846,0.07586216927,846,0.003401135094,846,0.003504018066,846,0.003698996501,846,0.004483814351,846,0.006119513884,846,0.008471630514,846,0.01001096517,846,0.01054840069,846,0.01107784454,846,0.01090110559,846,0.01084534079,846,0.01091562584,
845,0.07536226511,845,0.003584687365,845,0.003733485704,845,0.003840913298,845,0.004977030214,845,0.006811471656,845,0.008392080665,845,0.009848772548,845,0.01065803133,845,0.01105636265,845,0.01133435965,845,0.01163845882,845,0.01182422321,
844,0.07496012747,844,0.004148694221,844,0.004391211085,844,0.004479106516,844,0.005598960444,844,0.007400067057,844,0.008401080035,844,0.01009921078,844,0.01074150018,844,0.01119305473,844,0.0114458641,844,0.01164776459,844,0.01157427765,
843,0.07484650612,843,0.003527530935,843,0.003763042623,843,0.003987579141,843,0.004916339181,843,0.00684854947,843,0.008389045484,843,0.01016484387,843,0.01103068609,843,0.01160336286,843,0.01196344569,843,0.01101316232,843,0.01106775459,
842,0.07492970675,842,0.002842370886,842,0.002989533823,842,0.003675552784,842,0.004801054951,842,0.006608704571,842,0.008307558484,842,0.009826795198,842,0.01046494208,842,0.01106863096,842,0.01139255334,842,0.01075665094,842,0.01083355676,
841,0.07414200157,841,0.003470303956,841,0.003848643741,841,0.004226450808,841,0.005618286319,841,0.007752990816,841,0.00921031367,841,0.01012231503,841,0.01083602477,841,0.01125542633,841,0.01178706344,841,0.01170230377,841,0.01174083911,
840,0.07381889224,840,0.003891111119,840,0.004228803329,840,0.00413991278,840,0.005307235755,840,0.007636371534,840,0.009355735965,840,0.01037537586,840,0.0108514186,840,0.01158802211,840,0.01220006309,840,0.01209704299,840,0.01213625167,
839,0.07376280427,839,0.003862276673,839,0.004082500469,839,0.003896961687,839,0.005264603533,839,0.006765457802,839,0.009510097094,839,0.0105439974,839,0.01101958752,839,0.01159966737,839,0.01204093732,839,0.01174520049,839,0.01195000764,
838,0.07316122949,838,0.004038368352,838,0.004261844791,838,0.004479629919,838,0.005771849304,838,0.007430190686,838,0.009576938115,838,0.01095910836,838,0.01149750687,838,0.01220663916,838,0.01230393443,838,0.01233788859,838,0.01250039972,
837,0.07273244858,837,0.004391551018,837,0.004640168976,837,0.004657882266,837,0.006056169514,837,0.007606971543,837,0.009879861027,837,0.01104037743,837,0.01157079451,837,0.01231210958,837,0.01260359585,837,0.01254068408,837,0.01239557657,
836,0.07249871641,836,0.00407291064,836,0.004070951138,836,0.004545308184,836,0.005899803247,836,0.008036158979,836,0.009934336878,836,0.01127580274,836,0.01181366295,836,0.0123218298,836,0.01257116627,836,0.01259981189,836,0.01273046061,
835,0.07201913744,835,0.004390897229,835,0.004417046905,835,0.004947286099,835,0.006269524805,835,0.008118966594,835,0.01028736588,835,0.01153652836,835,0.01197411586,835,0.01250298414,835,0.01304932963,835,0.01267299335,835,0.01268040296,
834,0.07190658897,834,0.00419599982,834,0.004323725589,834,0.004477276001,834,0.005609921645,834,0.007914165035,834,0.009790335782,834,0.01105259173,834,0.01143305376,834,0.01190498937,834,0.01226819865,834,0.01236798335,834,0.0123150656,
833,0.07125608623,833,0.004295149818,833,0.004409907851,833,0.004745282233,833,0.006123268045,833,0.008125639521,833,0.01023806632,833,0.01147310622,833,0.01160431933,833,0.01203287393,833,0.01242160052,833,0.01247157436,833,0.01280395687,
832,0.07060545683,832,0.004520040005,832,0.004660550971,832,0.004957261495,832,0.006467168219,832,0.008383926004,832,0.0102160424,832,0.01164361741,832,0.01182057895,832,0.01232529152,832,0.01252920087,832,0.01289639901,832,0.01235503983,
831,0.06990906596,831,0.004569139332,831,0.00485335337,831,0.005028171465,831,0.006415699609,831,0.008404326625,831,0.01040830556,831,0.01175027993,831,0.01216156781,831,0.01262467541,831,0.01283013821,831,0.01275589131,831,0.0128490692,
830,0.0692320019,830,0.004732485395,830,0.004916234873,830,0.004920868669,830,0.006464067847,830,0.008800727315,830,0.01049278677,830,0.01177857909,830,0.01218518149,830,0.0126988478,830,0.01282459311,830,0.01288029272,830,0.01269607525,
829,0.0686217472,829,0.004726571031,829,0.00486864103,829,0.005118579604,829,0.006594670005,829,0.00867793709,829,0.01069352869,829,0.01175469533,829,0.01224782877,829,0.01273792423,829,0.01284125634,829,0.01262478251,829,0.0126772048,
828,0.06797905266,828,0.004762267228,828,0.004670310766,828,0.004726335406,828,0.006202140823,828,0.008687840775,828,0.0103138471,828,0.01130284835,828,0.01218054909,828,0.01262963191,828,0.01278889459,828,0.01284594927,828,0.01263962593,
827,0.06723024696,827,0.005052238237,827,0.005037022755,827,0.005214849021,827,0.006601581816,827,0.009012343362,827,0.01070923544,827,0.01182781439,827,0.01230321545,827,0.01274613384,827,0.01281475462,827,0.01261438895,827,0.01281219535,
826,0.0666096732,826,0.00511787273,826,0.00526842894,826,0.005286901724,826,0.006669290829,826,0.009039301425,826,0.01090415847,826,0.01204610057,826,0.0123727778,826,0.01275954302,826,0.01305594482,826,0.01264674217,826,0.01260929927,
825,0.06593435258,825,0.005313551053,825,0.005393272731,825,0.005601294339,825,0.007105919532,825,0.00934256427,825,0.01126413979,825,0.01220083516,825,0.01266126707,825,0.01308456995,825,0.01328712702,825,0.01299872901,825,0.01293039974,
